6.336825731146441,2,0,1,1,28.7,31.82,24,19.9995,2011,6,3,4,18
5.638354669333745,4,0,1,2,20.5,24.24,63,16.9979,2012,12,4,1,21
5.484796933490655,4,0,1,1,24.6,31.06,53,23.9994,2011,11,14,0,20
4.1588830833596715,1,0,1,1,15.58,19.695,82,26.0027,2011,2,2,2,14
5.720311776607412,3,0,0,1,30.34,34.09,60,15.0013,2011,7,17,6,10
6.139884552226255,2,0,0,2,25.42,30.305,61,12.998,2012,5,6,6,18
4.304065093204169,1,0,1,2,8.2,9.09,37,19.0012,2011,1,7,4,13
2.302585092994046,3,0,0,1,24.6,28.79,78,16.9979,2012,8,18,5,5
3.5263605246161616,4,0,1,3,18.04,21.97,100,8.9981,2011,12,7,2,12
5.733341276897746,3,0,0,2,39.36,43.18,30,8.9981,2012,7,7,5,14
5.808142489980444,3,0,0,1,34.44,37.12,39,8.9981,2012,7,1,6,20
0.6931471805599453,1,0,0,2,10.66,12.88,56,11.0014,2011,1,16,6,6
5.616771097666572,3,0,1,1,36.9,38.635,25,19.0012,2011,8,2,1,16
5.552959584921617,4,0,1,1,13.12,15.15,53,15.0013,2012,12,11,1,20
3.7612001156935624,2,0,0,2,21.32,25.0,100,8.9981,2011,5,15,6,7
5.926926025970411,3,0,1,2,22.96,26.515,68,7.0015,2011,9,19,0,19
2.0794415416798357,1,0,1,1,15.58,19.695,37,23.9994,2011,2,14,0,1
5.683579767338681,3,0,1,2,27.06,30.305,83,39.0007,2012,9,18,1,9
2.9444389791664403,4,0,1,1,12.3,15.91,87,6.0032,2011,11,8,1,5
4.795790545596741,1,0,0,1,18.04,21.97,16,43.0006,2011,2,19,5,16
4.68213122712422,1,0,1,1,13.12,15.15,61,16.9979,2011,3,4,4,19
1.791759469228055,2,0,0,2,12.3,14.395,93,15.0013,2011,4,9,5,5
3.8066624897703196,1,0,0,1,16.4,20.455,50,27.9993,2011,3,13,6,9
2.4849066497880004,1,0,0,1,4.1,3.03,46,31.0009,2011,1,9,6,2
5.111987788356544,2,0,1,1,32.8,34.85,29,12.998,2011,6,6,0,15
6.4425401664681985,4,0,1,1,13.12,15.15,53,15.0013,2012,11,6,1,17
4.59511985013459,2,0,0,2,13.94,17.425,87,7.0015,2011,4,9,5,9
5.187385805840755,3,0,1,1,30.34,32.575,35,19.0012,2011,7,14,3,14
4.804021044733257,3,0,1,3,26.24,12.12,83,15.0013,2012,8,17,4,23
5.438079308923196,3,0,1,2,31.98,37.88,66,19.0012,2011,7,8,4,13
3.912023005428146,1,0,1,2,9.84,12.88,85,7.0015,2011,3,9,2,6
3.4339872044851463,4,0,0,1,18.04,21.97,88,0.0,2011,10,9,6,3
1.3862943611198906,3,0,1,2,27.88,31.82,83,12.998,2012,8,14,1,3
5.209486152841421,1,0,1,1,10.66,12.88,48,12.998,2011,1,4,1,18
5.659482215759621,1,0,1,2,22.96,26.515,49,15.0013,2012,3,12,0,20
4.477336814478207,1,0,1,1,12.3,15.15,65,8.9981,2012,2,6,0,22
6.71295620067707,2,0,1,1,26.24,31.06,38,26.0027,2012,6,4,0,18
3.1780538303479458,4,0,1,2,11.48,12.88,52,19.0012,2012,12,13,3,1
5.231108616854587,3,0,1,1,33.62,37.12,41,12.998,2011,7,13,2,9
5.298317366548036,4,0,1,1,13.94,18.18,76,0.0,2012,11,9,4,21
5.41610040220442,2,0,1,1,17.22,21.21,47,19.9995,2012,4,12,3,11
5.817111159963204,2,0,0,2,26.24,30.305,69,7.0015,2011,6,5,6,12
5.5909869805108565,2,0,1,1,15.58,19.695,40,32.9975,2011,4,5,1,18
3.9318256327243257,2,0,0,1,17.22,21.21,77,7.0015,2011,5,1,6,2
5.181783550292085,1,0,1,1,12.3,15.91,52,6.0032,2012,2,9,3,21
4.276666119016055,1,0,1,1,9.02,11.365,47,8.9981,2011,2,11,4,12
1.9459101490553132,4,0,1,3,12.3,12.88,87,35.0008,2011,12,7,2,21
5.262690188904886,2,0,1,1,26.24,31.06,31,22.0028,2011,6,3,4,11
6.244166900663736,3,0,1,1,30.34,33.335,48,15.0013,2012,7,12,3,20
5.961005339623274,1,0,1,3,12.3,13.635,45,19.9995,2012,3,5,0,17
5.6240175061873385,3,0,1,1,36.9,40.91,35,23.9994,2012,7,5,3,12
2.4849066497880004,3,0,1,1,27.06,31.06,54,8.9981,2011,8,11,3,2
5.278114659230518,3,0,1,1,25.42,29.545,78,6.0032,2012,9,14,4,23
3.2188758248682006,2,0,1,3,22.96,26.515,94,15.0013,2012,5,15,1,6
4.812184355372417,3,0,1,1,22.96,26.515,88,7.0015,2011,9,13,1,6
5.293304824724492,3,0,1,1,27.88,31.82,61,19.0012,2011,8,16,1,9
5.455321115357702,4,0,0,1,14.76,18.94,40,0.0,2011,11,19,5,11
4.143134726391533,4,0,0,1,22.96,26.515,52,27.9993,2011,10,16,6,23
5.934894195619588,3,0,0,1,29.52,34.85,74,16.9979,2011,8,14,6,13
1.791759469228055,2,0,1,1,22.14,25.76,49,15.0013,2011,6,3,4,3
2.639057329615259,1,0,0,1,13.94,16.665,66,11.0014,2011,3,13,6,4
2.3978952727983707,3,0,1,2,27.88,31.82,89,8.9981,2012,8,9,3,4
3.6635616461296463,1,0,0,1,5.74,6.06,46,16.9979,2011,1,9,6,20
4.709530201312334,3,0,0,1,25.42,30.305,65,12.998,2011,7,16,5,0
4.110873864173311,1,0,1,1,9.02,9.85,37,22.0028,2011,2,3,3,15
5.966146739123692,3,1,0,1,37.72,42.425,35,16.9979,2012,7,4,2,16
2.0794415416798357,2,0,1,1,26.24,28.79,89,6.0032,2011,6,8,2,2
3.4657359027997265,4,0,1,3,17.22,21.21,94,12.998,2011,12,7,2,16
5.393627546352361,3,0,1,2,29.52,33.335,48,6.0032,2011,9,1,3,13
4.812184355372417,1,0,1,2,7.38,12.12,51,0.0,2011,1,6,3,9
5.5254529391317835,1,0,1,1,14.76,16.665,32,19.0012,2012,3,6,1,16
6.148468295917647,4,0,1,2,10.66,15.15,87,0.0,2011,12,14,2,8
4.8283137373023015,1,0,1,1,9.02,10.605,47,19.0012,2012,1,19,3,13
4.663439094112067,1,0,1,1,12.3,13.635,33,26.0027,2012,1,18,2,14
4.532599493153256,3,0,0,1,27.88,31.82,79,15.0013,2011,7,3,6,8
4.330733340286331,1,0,1,1,13.94,16.665,93,11.0014,2011,2,2,2,13
6.194405391104672,3,0,0,1,35.26,40.15,47,8.9981,2012,7,15,6,15
2.5649493574615367,1,0,0,1,4.1,3.03,42,31.0009,2011,1,9,6,1
6.202535517187923,4,0,0,1,22.14,25.76,45,11.0014,2012,11,11,6,17
3.332204510175204,1,1,0,3,6.56,7.575,80,12.998,2011,1,17,0,21
5.823045895483019,2,0,1,1,17.22,21.21,35,19.9995,2012,4,6,4,12
2.70805020110221,4,0,0,1,18.04,21.97,88,0.0,2011,10,9,6,4
6.699500340161678,2,0,1,1,32.8,37.88,55,12.998,2012,6,19,1,17
5.780743515792329,3,0,1,1,28.7,31.82,34,8.9981,2012,9,12,2,13
5.883322388488279,4,0,0,1,14.76,18.94,50,0.0,2011,12,3,5,12
1.6094379124341003,3,0,1,2,31.16,34.85,55,6.0032,2011,8,3,2,3
5.517452896464707,2,0,0,3,22.14,25.76,94,8.9981,2011,5,14,5,19
6.068425588244111,3,0,0,1,29.52,35.605,84,6.0032,2012,7,14,5,19
5.375278407684165,1,0,0,1,21.32,25.0,42,7.0015,2012,1,7,5,19
3.7376696182833684,1,0,1,1,10.66,13.635,81,7.0015,2012,1,10,1,23
4.6913478822291435,3,0,0,3,28.7,33.335,84,19.0012,2011,8,6,5,23
2.0794415416798357,3,0,0,1,23.78,27.275,94,6.0032,2011,9,10,5,4
4.477336814478207,1,0,1,2,8.2,10.605,37,11.0014,2011,1,7,4,16
